author,emojis,date
Bruna,":relaxed:","Wednesday, July 20, 2016"
Bruna,":heart:","Wednesday, July 20, 2016"
Bruna,":blush:","Wednesday, July 20, 2016"
Bruna,":relaxed:","Wednesday, July 20, 2016"
Jefferson,":heart_eyes:","Wednesday, July 20, 2016"
Bruna,":information_desk_person:","Wednesday, July 20, 2016"
Bruna,":heart_eyes:","Wednesday, July 20, 2016"
Bruna,":heart:","Wednesday, July 20, 2016"
Bruna,":speak_no_evil:","Wednesday, July 20, 2016"
Bruna,":relieved:","Wednesday, July 20, 2016"
Jefferson,":disappointed:","Wednesday, July 20, 2016"
Bruna,":speak_no_evil:","Wednesday, July 20, 2016"
Bruna,":muscle:","Wednesday, July 20, 2016"
Bruna,":relaxed:,:relaxed:,:relaxed:","Wednesday, July 20, 2016"
Bruna,":tada:,:tada:,:tada:","Wednesday, July 20, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, July 20, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, July 20, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, July 20, 2016"
Bruna,":heart_eyes:","Wednesday, July 20, 2016"
Bruna,":heart_eyes:,:heart:","Wednesday, July 20, 2016"
Jefferson,":snowflake:","Wednesday, July 20, 2016"
Jefferson,":broken_heart:","Wednesday, July 20, 2016"
Bruna,":relaxed:","Thursday, July 21, 2016"
Bruna,":information_desk_person:","Thursday, July 21, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, July 21, 2016"
Bruna,":heart_eyes:","Thursday, July 21, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, July 21, 2016"
Bruna,":relieved:","Thursday, July 21, 2016"
Bruna,":flushed:","Thursday, July 21, 2016"
Bruna,":information_desk_person:","Thursday, July 21, 2016"
Bruna,":smirk:","Thursday, July 21, 2016"
Bruna,":joy:","Thursday, July 21, 2016"
Bruna,":persevere:","Thursday, July 21, 2016"
Jefferson,":question:","Thursday, July 21, 2016"
Jefferson,":tired_face:","Thursday, July 21, 2016"
Bruna,":pensive:","Thursday, July 21, 2016"
Bruna,":speak_no_evil:","Thursday, July 21, 2016"
Bruna,":heart_eyes:","Thursday, July 21, 2016"
Bruna,":speak_no_evil:,:speak_no_evil:,:speak_no_evil:","Thursday, July 21, 2016"
Bruna,":raised_hands:","Thursday, July 21, 2016"
Bruna,":sweat:","Thursday, July 21, 2016"
Bruna,":neutral_face:","Thursday, July 21, 2016"
Bruna,":kissing_heart:","Thursday, July 21, 2016"
Bruna,":heart:","Thursday, July 21, 2016"
Bruna,":heart_eyes:","Thursday, July 21, 2016"
Bruna,":relaxed:,:relaxed:,:relaxed:","Thursday, July 21, 2016"
Bruna,":relaxed:","Thursday, July 21, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, July 21, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, July 21, 2016"
Bruna,":relaxed:","Thursday, July 21, 2016"
Bruna,":heart:","Thursday, July 21, 2016"
Bruna,":relaxed:","Thursday, July 21, 2016"
Bruna,":star:","Thursday, July 21, 2016"
Bruna,":heart:","Thursday, July 21, 2016"
Bruna,":cry:","Thursday, July 21, 2016"
Bruna,":heart:","Thursday, July 21, 2016"
Jefferson,":disappointed:","Thursday, July 21, 2016"
Bruna,":kissing_heart:","Thursday, July 21, 2016"
Bruna,":relaxed:,:relaxed:,:relaxed:","Thursday, July 21, 2016"
Jefferson,":kissing_heart:","Thursday, July 21, 2016"
Bruna,":relaxed:","Thursday, July 21, 2016"
Bruna,":fire:","Thursday, July 21, 2016"
Bruna,":new_moon_with_face:","Thursday, July 21, 2016"
Bruna,":heart_eyes:","Thursday, July 21, 2016"
Bruna,":kissing_heart:","Friday, July 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, July 22, 2016"
Bruna,":kissing_heart:","Friday, July 22, 2016"
Bruna,":sweat:","Friday, July 22, 2016"
Jefferson,":kissing_heart:","Friday, July 22, 2016"
Bruna,":heart_eyes:","Friday, July 22, 2016"
Bruna,":heart_eyes:","Friday, July 22, 2016"
Bruna,":kissing_heart:","Friday, July 22, 2016"
Bruna,":heart:","Friday, July 22, 2016"
Bruna,":wink:","Friday, July 22, 2016"
Bruna,":heart_eyes:,:kissing_heart:","Friday, July 22, 2016"
Bruna,":relaxed:","Friday, July 22, 2016"
Bruna,":information_desk_person:","Friday, July 22, 2016"
Bruna,":kissing_heart:","Friday, July 22, 2016"
Bruna,":wink:","Friday, July 22, 2016"
Bruna,":heart:","Saturday, July 23, 2016"
Bruna,":frowning:","Saturday, July 23, 2016"
Bruna,":heart:","Saturday, July 23, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, July 23, 2016"
Bruna,":heart:,:heart:,:heart:","Saturday, July 23, 2016"
Bruna,":speak_no_evil:","Saturday, July 23, 2016"
Jefferson,":kissing_heart:","Saturday, July 23, 2016"
Bruna,":smile:","Saturday, July 23, 2016"
Bruna,":blush:","Saturday, July 23, 2016"
Bruna,":heart_eyes:","Sunday, July 24, 2016"
Bruna,":kissing_heart:","Sunday, July 24, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, July 24, 2016"
Bruna,":heart:","Sunday, July 24, 2016"
Bruna,":relaxed:","Sunday, July 24, 2016"
Bruna,":kissing_heart:","Sunday, July 24, 2016"
Bruna,":speak_no_evil:","Sunday, July 24, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, July 24, 2016"
Bruna,":relaxed:","Sunday, July 24, 2016"
Jefferson,":pensive:","Sunday, July 24, 2016"
Bruna,":relaxed:","Sunday, July 24, 2016"
Bruna,":neutral_face:","Monday, July 25, 2016"
Bruna,":disappointed:","Monday, July 25, 2016"
Bruna,":speak_no_evil:","Monday, July 25, 2016"
Bruna,":persevere:","Monday, July 25, 2016"
Bruna,":heart:","Monday, July 25, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, July 25, 2016"
Bruna,":wink:","Monday, July 25, 2016"
Bruna,":heart_eyes:","Monday, July 25, 2016"
Jefferson,":kissing_heart:","Monday, July 25, 2016"
Bruna,":sob:","Monday, July 25, 2016"
Jefferson,":scream:","Monday, July 25, 2016"
Bruna,":relaxed:","Monday, July 25, 2016"
Jefferson,":pensive:","Monday, July 25, 2016"
Bruna,":relaxed:","Monday, July 25, 2016"
Bruna,":kissing_heart:","Monday, July 25, 2016"
Jefferson,":kissing_heart:","Monday, July 25, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, July 25, 2016"
Bruna,":disappointed:","Monday, July 25, 2016"
Bruna,":pensive:","Monday, July 25, 2016"
Bruna,":speak_no_evil:","Monday, July 25, 2016"
Jefferson,":heart_eyes:","Monday, July 25, 2016"
Jefferson,":confounded:","Monday, July 25, 2016"
Bruna,":kissing_heart:","Monday, July 25, 2016"
Bruna,":raised_hands:","Monday, July 25, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, July 25, 2016"
Bruna,":kissing_heart:","Monday, July 25, 2016"
Bruna,":relaxed:","Monday, July 25, 2016"
Bruna,":heart:","Monday, July 25, 2016"
Bruna,":relaxed:,:see_no_evil:","Monday, July 25, 2016"
Jefferson,":pensive:","Monday, July 25, 2016"
Bruna,":heart_eyes:","Monday, July 25, 2016"
Bruna,":hear_no_evil:","Monday, July 25, 2016"
Bruna,":relaxed:","Monday, July 25, 2016"
Bruna,":checkered_flag:,:smile:,:smile:","Monday, July 25, 2016"
Jefferson,":sob:","Monday, July 25, 2016"
Bruna,":pensive:","Monday, July 25, 2016"
Bruna,":scream:","Monday, July 25, 2016"
Bruna,":muscle:","Monday, July 25, 2016"
Bruna,":heart:","Monday, July 25, 2016"
Bruna,":relaxed:","Monday, July 25, 2016"
Jefferson,":kissing_heart:","Monday, July 25, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, July 26, 2016"
Bruna,":relieved:","Tuesday, July 26, 2016"
Bruna,":heart:","Tuesday, July 26, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, July 26, 2016"
Jefferson,":kissing_heart:","Tuesday, July 26, 2016"
Bruna,":relaxed:,:relaxed:,:relaxed:","Tuesday, July 26, 2016"
Bruna,":kissing_heart:","Tuesday, July 26, 2016"
Jefferson,":kissing_heart:","Tuesday, July 26, 2016"
Bruna,":relaxed:","Tuesday, July 26, 2016"
Bruna,":relieved:","Tuesday, July 26, 2016"
Jefferson,":kissing_heart:","Tuesday, July 26, 2016"
Bruna,":kissing_heart:","Tuesday, July 26, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, July 26, 2016"
Bruna,":relieved:","Wednesday, July 27, 2016"
Bruna,":fire:,:fire:,:fire:","Wednesday, July 27, 2016"
Jefferson,":flushed:","Wednesday, July 27, 2016"
Bruna,":rage:","Wednesday, July 27, 2016"
Bruna,":heart_eyes:,:smiley:","Wednesday, July 27, 2016"
Bruna,":smiley:,:smiley:,:smiley:,:smiley:,:smiley:","Wednesday, July 27, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, July 27, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, July 27, 2016"
Bruna,":information_desk_person:","Wednesday, July 27, 2016"
Bruna,":speak_no_evil:","Wednesday, July 27, 2016"
Bruna,":relaxed:","Wednesday, July 27, 2016"
Bruna,":kissing_heart:","Wednesday, July 27, 2016"
Bruna,":kissing_heart:,:kissing_heart:","Wednesday, July 27, 2016"
Bruna,":relaxed:","Wednesday, July 27, 2016"
Bruna,":relieved:","Wednesday, July 27, 2016"
Bruna,":heart_eyes:","Wednesday, July 27, 2016"
Bruna,":pensive:","Wednesday, July 27, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, July 27, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, July 27, 2016"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:,:tada:","Wednesday, July 27, 2016"
Jefferson,":sob:","Wednesday, July 27, 2016"
Jefferson,":tada:","Wednesday, July 27, 2016"
Bruna,":scream:","Wednesday, July 27, 2016"
Bruna,":heart:,:heart:,:heart:","Wednesday, July 27, 2016"
Bruna,":relaxed:","Wednesday, July 27, 2016"
Jefferson,":sob:","Wednesday, July 27, 2016"
Jefferson,":heart_eyes:","Thursday, July 28, 2016"
Bruna,":relaxed:","Thursday, July 28, 2016"
Bruna,":blush:,:blush:","Thursday, July 28, 2016"
Bruna,":heart:","Thursday, July 28, 2016"
Bruna,":grin:","Thursday, July 28, 2016"
Jefferson,":smirk:","Thursday, July 28, 2016"
Jefferson,":fire:","Thursday, July 28, 2016"
Bruna,":wink:","Thursday, July 28, 2016"
Jefferson,":cry:","Thursday, July 28, 2016"
Bruna,":confused:","Thursday, July 28, 2016"
Bruna,":grin:","Thursday, July 28, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, July 28, 2016"
Bruna,":speak_no_evil:","Thursday, July 28, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, July 28, 2016"
Bruna,":sob:","Thursday, July 28, 2016"
Bruna,":umbrella:","Thursday, July 28, 2016"
Bruna,":heart:","Thursday, July 28, 2016"
Bruna,":heart:","Thursday, July 28, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, July 29, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, July 29, 2016"
Bruna,":kissing_heart:","Friday, July 29, 2016"
Bruna,":heart_eyes:","Friday, July 29, 2016"
Bruna,":relaxed:","Friday, July 29, 2016"
Jefferson,":kissing_heart:","Friday, July 29, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, July 29, 2016"
Bruna,":speak_no_evil:","Friday, July 29, 2016"
Jefferson,":laughing:","Friday, July 29, 2016"
Bruna,":pensive:","Friday, July 29, 2016"
Bruna,":tada:","Friday, July 29, 2016"
Bruna,":tada:,:tada:","Friday, July 29, 2016"
Jefferson,":scream:","Friday, July 29, 2016"
Bruna,":sweat_smile:","Friday, July 29, 2016"
Bruna,":relaxed:,:sleeping:","Saturday, July 30, 2016"
Jefferson,":kissing_heart:,:kissing_heart:","Saturday, July 30, 2016"
Jefferson,":kissing_heart:","Saturday, July 30, 2016"
Bruna,":relaxed:","Saturday, July 30, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, July 30, 2016"
Bruna,":relaxed:","Saturday, July 30, 2016"
Bruna,":sleeping:","Saturday, July 30, 2016"
Bruna,":tada:","Saturday, July 30, 2016"
Jefferson,":disappointed:","Saturday, July 30, 2016"
Bruna,":disappointed:","Saturday, July 30, 2016"
Bruna,":heart:","Saturday, July 30, 2016"
Bruna,":kissing_heart:","Sunday, July 31, 2016"
Jefferson,":kissing_heart:","Sunday, July 31, 2016"
Bruna,":smiley:","Sunday, July 31, 2016"
Bruna,":scream:,:scream:,:scream:","Sunday, July 31, 2016"
Bruna,":scream:","Sunday, July 31, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:","Sunday, July 31, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:","Sunday, July 31, 2016"
Bruna,":scream:","Sunday, July 31, 2016"
Bruna,":scream:","Sunday, July 31, 2016"
Bruna,":relaxed:","Sunday, July 31, 2016"
Bruna,":scream:,:scream:,:scream:","Sunday, July 31, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, August 1, 2016"
Bruna,":heart_eyes:","Monday, August 1, 2016"
Bruna,":relaxed:","Monday, August 1, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, August 1, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, August 1, 2016"
Bruna,":kissing_heart:,:kissing_heart:","Monday, August 1, 2016"
Bruna,":heart_eyes:","Monday, August 1, 2016"
Bruna,":grimacing:","Monday, August 1, 2016"
Bruna,":kissing_heart:","Monday, August 1, 2016"
Bruna,":heart_eyes:","Monday, August 1, 2016"
Bruna,":cry:","Monday, August 1, 2016"
Bruna,":relaxed:","Monday, August 1, 2016"
Bruna,":persevere:","Monday, August 1, 2016"
Bruna,":tada:,:tada:,:tada:","Monday, August 1, 2016"
Jefferson,":tada:,:tada:,:tada:","Monday, August 1, 2016"
Bruna,":heart_eyes:","Monday, August 1, 2016"
Jefferson,":cry:","Monday, August 1, 2016"
Bruna,":scream:","Monday, August 1, 2016"
Bruna,":pensive:","Monday, August 1, 2016"
Bruna,":grin:","Monday, August 1, 2016"
Bruna,":relaxed:","Monday, August 1, 2016"
Bruna,":heart:,:heart:,:heart:","Monday, August 1, 2016"
Jefferson,":pensive:","Monday, August 1, 2016"
Bruna,":see_no_evil:","Monday, August 1, 2016"
Bruna,":see_no_evil:","Monday, August 1, 2016"
Bruna,":see_no_evil:,:see_no_evil:,:see_no_evil:","Monday, August 1, 2016"
Bruna,":heart_eyes:","Monday, August 1, 2016"
Bruna,":heart:","Monday, August 1, 2016"
Jefferson,":heart:","Monday, August 1, 2016"
Bruna,":kissing_heart:,:kissing_heart:","Monday, August 1, 2016"
Jefferson,":confounded:","Monday, August 1, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:","Monday, August 1, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, August 2, 2016"
Bruna,":heart:","Tuesday, August 2, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, August 2, 2016"
Bruna,":heart_eyes:","Tuesday, August 2, 2016"
Bruna,":heart:","Tuesday, August 2, 2016"
Bruna,":relaxed:","Tuesday, August 2, 2016"
Bruna,":heart:","Tuesday, August 2, 2016"
Bruna,":relaxed:","Tuesday, August 2, 2016"
Bruna,":heart:","Tuesday, August 2, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, August 2, 2016"
Bruna,":relaxed:","Tuesday, August 2, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, August 2, 2016"
Bruna,":heart:","Tuesday, August 2, 2016"
Bruna,":relaxed:","Wednesday, August 3, 2016"
Bruna,":relieved:","Wednesday, August 3, 2016"
Bruna,":heart_eyes:","Wednesday, August 3, 2016"
Bruna,":heart_eyes:","Wednesday, August 3, 2016"
Bruna,":relieved:","Wednesday, August 3, 2016"
Bruna,":relieved:","Wednesday, August 3, 2016"
Bruna,":information_desk_person:","Wednesday, August 3, 2016"
Bruna,":heart:","Wednesday, August 3, 2016"
Bruna,":relaxed:","Thursday, August 4, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, August 4, 2016"
Bruna,":speak_no_evil:","Thursday, August 4, 2016"
Bruna,":sob:","Thursday, August 4, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, August 4, 2016"
Bruna,":heart:","Thursday, August 4, 2016"
Bruna,":heart_eyes:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, August 4, 2016"
Bruna,":heart_eyes:,:kissing_heart:","Thursday, August 4, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, August 4, 2016"
Jefferson,":scream:","Thursday, August 4, 2016"
Bruna,":ring:,:ring:,:ring:,:ring:","Thursday, August 4, 2016"
Bruna,":heart_eyes:","Thursday, August 4, 2016"
Bruna,":sob:","Thursday, August 4, 2016"
Bruna,":heart_eyes:","Thursday, August 4, 2016"
Bruna,":relaxed:","Friday, August 5, 2016"
Bruna,":relaxed:","Friday, August 5, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, August 5, 2016"
Bruna,":heart_eyes:","Friday, August 5, 2016"
Bruna,":heart:","Saturday, August 6, 2016"
Bruna,":heart:","Saturday, August 6, 2016"
Bruna,":heart_eyes:","Saturday, August 6, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, August 6, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, August 6, 2016"
Bruna,":heart_eyes:","Saturday, August 6, 2016"
Bruna,":relaxed:","Saturday, August 6, 2016"
Jefferson,":sob:","Saturday, August 6, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, August 7, 2016"
Bruna,":heart_eyes:","Sunday, August 7, 2016"
Bruna,":kissing_heart:","Sunday, August 7, 2016"
Bruna,":heart_eyes:","Sunday, August 7, 2016"
Jefferson,":kissing_heart:","Sunday, August 7, 2016"
Bruna,":kissing_heart:","Sunday, August 7, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, August 7, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, August 8, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, August 8, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, August 8, 2016"
Bruna,":kissing_heart:","Monday, August 8, 2016"
Bruna,":pensive:","Monday, August 8, 2016"
Bruna,":relaxed:","Monday, August 8, 2016"
Bruna,":muscle:","Monday, August 8, 2016"
Bruna,":sob:,:sob:,:sob:,:sob:","Monday, August 8, 2016"
Bruna,":relaxed:","Monday, August 8, 2016"
Bruna,":tada:","Monday, August 8, 2016"
Bruna,":kissing_heart:","Monday, August 8, 2016"
Jefferson,":kissing_heart:","Monday, August 8, 2016"
Jefferson,":disappointed:","Monday, August 8, 2016"
Bruna,":relaxed:","Monday, August 8, 2016"
Jefferson,":heart_eyes:","Monday, August 8, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, August 8, 2016"
Bruna,":heart:","Monday, August 8, 2016"
Bruna,":heart_eyes:","Monday, August 8, 2016"
Bruna,":heart_eyes:","Tuesday, August 9, 2016"
Bruna,":heart_eyes:","Tuesday, August 9, 2016"
Bruna,":grin:","Tuesday, August 9, 2016"
Bruna,":heart_eyes:,:heart_eyes:","Tuesday, August 9, 2016"
Bruna,":kissing_heart:","Tuesday, August 9, 2016"
Jefferson,":notes:","Tuesday, August 9, 2016"
Bruna,":relaxed:","Tuesday, August 9, 2016"
Bruna,":relaxed:","Tuesday, August 9, 2016"
Bruna,":heart_eyes:","Wednesday, August 10, 2016"
Bruna,":heart:","Wednesday, August 10, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, August 10, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, August 10, 2016"
Bruna,":disappointed:","Wednesday, August 10, 2016"
Bruna,":kissing_heart:","Wednesday, August 10, 2016"
Bruna,":open_mouth:","Wednesday, August 10, 2016"
Bruna,":heart:","Wednesday, August 10, 2016"
Jefferson,":heart:","Wednesday, August 10, 2016"
Bruna,":heart_eyes:","Wednesday, August 10, 2016"
Bruna,":heart:","Wednesday, August 10, 2016"
Bruna,":pensive:","Wednesday, August 10, 2016"
Jefferson,":disappointed_relieved:","Wednesday, August 10, 2016"
Jefferson,":four_leaf_clover:,:four_leaf_clover:,:four_leaf_clover:,:four_leaf_clover:,:four_leaf_clover:","Wednesday, August 10, 2016"
Jefferson,":raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:","Wednesday, August 10, 2016"
Jefferson,":cry:","Wednesday, August 10, 2016"
Bruna,":pensive:","Wednesday, August 10, 2016"
Bruna,":heart:","Wednesday, August 10, 2016"
Bruna,":heart_eyes:","Wednesday, August 10, 2016"
Bruna,":kissing_heart:","Wednesday, August 10, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, August 10, 2016"
Bruna,":heart:","Wednesday, August 10, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, August 10, 2016"
Bruna,":relaxed:","Thursday, August 11, 2016"
Bruna,":heart_eyes:","Thursday, August 11, 2016"
Jefferson,":kissing_heart:","Thursday, August 11, 2016"
Jefferson,":coffee:,:bread:","Thursday, August 11, 2016"
Bruna,":kissing_heart:","Thursday, August 11, 2016"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:,:tada:,:tada:","Thursday, August 11, 2016"
Bruna,":heart:","Thursday, August 11, 2016"
Jefferson,":heart_eyes:","Thursday, August 11, 2016"
Jefferson,":kissing_heart:","Thursday, August 11, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, August 11, 2016"
Bruna,":heart_eyes:,:heart_eyes:","Thursday, August 11, 2016"
Bruna,":raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:","Thursday, August 11, 2016"
Bruna,":heart:","Thursday, August 11, 2016"
Bruna,":raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:","Thursday, August 11, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:","Thursday, August 11, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, August 11, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, August 11, 2016"
